reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOHzfc3ctMAnTWUpAE99cstilkKgVN6WCF07YDxOPOr18GylbTVNJT4c61bnSnTuyyn_DaMxpzoWI0eu9Vw,Ummu Dinara,https://play-lh.googleusercontent.com/a-/AOh14Ggtmh_oE7Eo7eQdmRq68dg-viwp_2qB8tfGneWyPxs,"Saya kasih rating buat eat travelokanya, makanan saya ga dikirim, drivernya pura² lagi dibengkel, kalo lagi dibengkel ngaoain nerima orderan, malah janjinya subuh makanan baru bisa dikirim, yang bener aja, pesen jam 8 dikirim subuh, akhirnya batal sendiri tuh pesenan, si drivernya curang, untung aja uangnya dibalikin ama traveloka. Cuma daya kasian sama restorannya, jadi rugi kan, makanan udah dibuat, tapi ga diambil. Saran saya perbanyak drivernya biar pesanan ga terlalu lama.",3,15,3.37.0,2021-09-03 22:29:29,"Hai, Kak Ummu. Maaf sekali telah membuat kakak kecewa, mohon infokan ke kami kendala kakak dengan mengetuk ikon chat pada bagian kanan atas halaman utama aplikasi Traveloka kamu, melalui email di cs@traveloka.com atau di nomor telepon 021-08041500308 ya. Kami ingin sekali membantu menyelesaikan permasalahan kakak. Terima kasih -RU",2021-09-03 22:32:25,most relevant,com.traveloka.android
gp:AOqpTOHzfc3ctMAnTWUpAE99cstilkKgVN6WCF07YDxOPOr18GylbTVNJT4c61bnSnTuyyn_DaMxpzoWI0eu9Vw,Ummu Dinara,https://play-lh.googleusercontent.com/a-/AOh14Ggtmh_oE7Eo7eQdmRq68dg-viwp_2qB8tfGneWyPxs,"Saya kasih rating buat eat travelokanya, makanan saya ga dikirim, drivernya pura² lagi dibengkel, kalo lagi dibengkel ngaoain nerima orderan, malah janjinya subuh makanan baru bisa dikirim, yang bener aja, pesen jam 8 dikirim subuh, akhirnya batal sendiri tuh pesenan, si drivernya curang, untung aja uangnya dibalikin ama traveloka. Cuma daya kasian sama restorannya, jadi rugi kan, makanan udah dibuat, tapi ga diambil. Saran saya perbanyak drivernya biar pesanan ga terlalu lama.",3,15,3.37.0,2021-09-03 22:29:29,"Hai, Kak Ummu. Maaf sekali telah membuat kakak kecewa, mohon infokan ke kami kendala kakak dengan mengetuk ikon chat pada bagian kanan atas halaman utama aplikasi Traveloka kamu, melalui email di cs@traveloka.com atau di nomor telepon 021-08041500308 ya. Kami ingin sekali membantu menyelesaikan permasalahan kakak. Terima kasih -RU",2021-09-03 22:32:25,newest,com.traveloka.android
gp:AOqpTOGKtIyV7x3kMAbKilA1OiJ-CUhz1bhWnj_1Mbq4rAqCrp5GA5UkhMe3FxXq_I5uEAI-YX53bqDk6y03hyo,Rassta Miharja,https://play-lh.googleusercontent.com/a/AATXAJyYKD8gId1JgeiM9Ezacm5OrvjW4-w0DsV7kGYs=mo,Apk nya ko gx muncul yaa diberanda layar hp sy... Jadi klo mau ke Apk traveloka harus ke Playstore dlu...,4,0,3.37.0,2021-09-04 06:44:18,"Hi, Kak Rassta. Mohon maaf atas ketidaknyamanan yang Anda alami. Untuk membantu kami memahami kendala yang Anda alami, mohon bantuan Anda untuk menginformasikan kendala yang dimaksud beserta nomor pesanan Anda (jika ada) melalui pesan pada aplikasi Anda atau melalui email ke cs@traveloka.com agar kami dapat membantu Anda lebih lanjut. -MY",2021-09-04 08:03:19,most relevant,com.traveloka.android
gp:AOqpTOGKtIyV7x3kMAbKilA1OiJ-CUhz1bhWnj_1Mbq4rAqCrp5GA5UkhMe3FxXq_I5uEAI-YX53bqDk6y03hyo,Rassta Miharja,https://play-lh.googleusercontent.com/a/AATXAJyYKD8gId1JgeiM9Ezacm5OrvjW4-w0DsV7kGYs=mo,Apk nya ko gx muncul yaa diberanda layar hp sy... Jadi klo mau ke Apk traveloka harus ke Playstore dlu...,4,0,3.37.0,2021-09-04 06:44:18,"Hi, Kak Rassta. Mohon maaf atas ketidaknyamanan yang Anda alami. Untuk membantu kami memahami kendala yang Anda alami, mohon bantuan Anda untuk menginformasikan kendala yang dimaksud beserta nomor pesanan Anda (jika ada) melalui pesan pada aplikasi Anda atau melalui email ke cs@traveloka.com agar kami dapat membantu Anda lebih lanjut. -MY",2021-09-04 08:03:19,newest,com.traveloka.android
gp:AOqpTOEVsYyRiOoOLgl_fM4lLtqH2i21v2OZntq5azNGV3vPv8841OK4DuzIDxYYZdB3jvlpBN5HgvDfG_akzcI,Guan Meri,https://play-lh.googleusercontent.com/a/AATXAJxp5_mNDcXxsFnpUMKhbXfVGomdq7n56Mt15ekz=mo,baik,4,0,3.37.0,2021-09-04 07:45:01,"Hi, Kak Meri. Terima kasih sudah mempercayai Traveloka sebagai mitra perjalanan kakak, ya. -MY",2021-09-04 08:04:49,newest,com.traveloka.android
gp:AOqpTOFev-51gtlkVMrPP0OhopfU8EJTwxvCmf_L8NaZkVXFxmBSVF51hLnmuIPbUOwTM-1Xw93XQIOHwJApZXI,tia ardiyanti,https://play-lh.googleusercontent.com/a-/AOh14GhZidLXzvBXptUnxf9bhn2Etod1wgHigm3i-B3RFg,Nice,4,0,No Reply,2021-09-04 08:43:55,"Thank you for your rating, Tia. Have a nice day! -SC",2021-09-04 09:03:40,newest,com.traveloka.android
gp:AOqpTOFFGy2PN9wK0zn_Xw4nmntqoyt4PoN55GO11tPMirum0tm1ls53svdxFJSdUB6it2vg2zn-5JbnqcIwhWs,Agus Hendra,https://play-lh.googleusercontent.com/a/AATXAJxEfiG1oKwhcQBUXpQQVi-Ba7zgH2euCBYIyq6w=mo,traveloka ada tiket tpi maskapai gk brangkat,3,0,3.37.0,2021-09-04 08:46:20,"Halo, Agus. Mohon maaf atas ketidaknyaman yang kamu alami. Terkait perubahan atau pembatalan jadwal penerbangan merupakan otoritas penuh dari pihak maskapai ya kak. Terima kasih. -SC",2021-09-04 09:02:59,most relevant,com.traveloka.android
gp:AOqpTOFFGy2PN9wK0zn_Xw4nmntqoyt4PoN55GO11tPMirum0tm1ls53svdxFJSdUB6it2vg2zn-5JbnqcIwhWs,Agus Hendra,https://play-lh.googleusercontent.com/a/AATXAJxEfiG1oKwhcQBUXpQQVi-Ba7zgH2euCBYIyq6w=mo,traveloka ada tiket tpi maskapai gk brangkat,3,0,3.37.0,2021-09-04 08:46:20,"Halo, Agus. Mohon maaf atas ketidaknyaman yang kamu alami. Terkait perubahan atau pembatalan jadwal penerbangan merupakan otoritas penuh dari pihak maskapai ya kak. Terima kasih. -SC",2021-09-04 09:02:59,newest,com.traveloka.android
gp:AOqpTOHVVvEMBrmZwiIm83UYcp18jygAHCuX3T2uP9O6K9al_Rhq7ff3SfJl9zJNMXTv3L8hwrsS5ZA9wqt5JvA,Mike Seven,https://play-lh.googleusercontent.com/a-/AOh14GhN_Uim-FdPdIujI7a6NzBKLMZ_EYQd0vHO94yD,oke lah,4,0,3.37.0,2021-09-04 10:40:14,"Hai, Kak Mike. Terima kasih atas penilaiannya, kami akan terus meningkatkan kepuasan para pengguna. Terima kasih! -SC",2021-09-04 11:02:50,newest,com.traveloka.android
gp:AOqpTOEthiV7j_EzWcRKoVG-dFrqnAfEY-ZG0HfrYN-_cNYAp7ZLij4Uerut50RZkTGpBrcNQMyU_0R-hHmq1FY,musa yakuza,https://play-lh.googleusercontent.com/a/AATXAJxmLuWzlSIJjw1qGkBG1VUY4LGSLvrvjj7spCeS=mo,"Lokasi di traveloka dg google map kenapa banyak yg tidak sinkron yak? Yolong buatkan fitur chat dg penyewa hetel, jadi sebelum memesan kita bisa tanya2 dlu",3,0,3.37.0,2021-09-04 10:55:01,"Halo, Kak Musa. Terima kasih atas masukannya, hal tersebut akan menjadi perhatian kami untuk meningkatkan kepuasan pelanggan. Terima kasih. -SC",2021-09-04 11:04:28,most relevant,com.traveloka.android
gp:AOqpTOEthiV7j_EzWcRKoVG-dFrqnAfEY-ZG0HfrYN-_cNYAp7ZLij4Uerut50RZkTGpBrcNQMyU_0R-hHmq1FY,musa yakuza,https://play-lh.googleusercontent.com/a/AATXAJxmLuWzlSIJjw1qGkBG1VUY4LGSLvrvjj7spCeS=mo,"Lokasi di traveloka dg google map kenapa banyak yg tidak sinkron yak? Yolong buatkan fitur chat dg penyewa hetel, jadi sebelum memesan kita bisa tanya2 dlu",3,0,3.37.0,2021-09-04 10:55:01,"Halo, Kak Musa. Terima kasih atas masukannya, hal tersebut akan menjadi perhatian kami untuk meningkatkan kepuasan pelanggan. Terima kasih. -SC",2021-09-04 11:04:28,newest,com.traveloka.android
gp:AOqpTOGRhJHYI8WcwJEEMGXtUafBsjmbksbwl7YC_qciZ__IHIwiaRH-AK9NZBTtXTMtf1YmgRVXRtaJMkDsaZ4,JOJO CHANDRA26,https://play-lh.googleusercontent.com/a-/AOh14GgGuYCua_g5nneQ5IAvGd3um79GX3QTYIwaM9Fb6Q,mantap,2,0,3.37.0,2021-09-04 11:43:52,"Hai Jojo, terima kasih telah menggunakan Traveloka. Kami akan terus meningkatkan kualitas pelayanan kami. Jika terdapat kendala silakan menghubungi kami melalui email cs@traveloka.com atau pesan di aplikasi ya. Terima kasih -NA",2021-09-04 12:07:15,newest,com.traveloka.android
gp:AOqpTOHeE-JtHRemYQUJU7bYs4zRGsHdVdh5JG-3QUjYConm4skFH6u9pVzJlz_7Ht9AgqYxvehn7-ee7vKGYuU,EvanSalombe FIT,https://play-lh.googleusercontent.com/a-/AOh14GilJ1JBnUT5aMuEyAhp47ioOlmKjdWB9a1O6651Dw,"Traveloka, sy selalu pakai aplikasi mu sjak th 2015, karena kami percaya sm traveloka. Tp kenapa akhir2 ini bkin sy kecewa.. jadwal penerbangan ku di ubah2 berulangkali. Bbrpa hari sblum keberangkatan diubah2 setiap hari. Pdhal sy ada kepentingan.. apakah sy masih bisa percaya sm traveloka?",2,1,3.37.0,2021-09-04 11:48:26,"Hai kak, mohon maaf atas ketidaknyamanannya. Agar dapat kami cek mohon infokan nomor pesanan Anda dengan menghubungi kami melalui email cs@traveloka.com atau pesan di aplikasi ya. Terima kasih -NA",2021-09-04 12:04:52,most relevant,com.traveloka.android
gp:AOqpTOHeE-JtHRemYQUJU7bYs4zRGsHdVdh5JG-3QUjYConm4skFH6u9pVzJlz_7Ht9AgqYxvehn7-ee7vKGYuU,EvanSalombe FIT,https://play-lh.googleusercontent.com/a-/AOh14GilJ1JBnUT5aMuEyAhp47ioOlmKjdWB9a1O6651Dw,"Traveloka, sy selalu pakai aplikasi mu sjak th 2015, karena kami percaya sm traveloka. Tp kenapa akhir2 ini bkin sy kecewa.. jadwal penerbangan ku di ubah2 berulangkali. Bbrpa hari sblum keberangkatan diubah2 setiap hari. Pdhal sy ada kepentingan.. apakah sy masih bisa percaya sm traveloka?",2,1,3.37.0,2021-09-04 11:48:26,"Hai kak, mohon maaf atas ketidaknyamanannya. Agar dapat kami cek mohon infokan nomor pesanan Anda dengan menghubungi kami melalui email cs@traveloka.com atau pesan di aplikasi ya. Terima kasih -NA",2021-09-04 12:04:52,newest,com.traveloka.android
gp:AOqpTOHSGD3gG91prpwJkZd7D0V6uGrBJcsuc8gmZmvGMSL3-CvhT0KlIbkacMKH9yGjOFR38jGwmq5qJH1-Vqo,ocank ocank,https://play-lh.googleusercontent.com/a/AATXAJxX-0xSlRK3Xr5wxchBLSvPz3CBWJxQcTCe8Zsv=mo,okss bingitss,4,0,3.37.0,2021-09-04 13:02:33,"Hai kak, terima kasih untuk penilaiannya. Kami akan terus meningkatkan kualitas pelayanan kami. Jika terdapat kendala silakan menghubungi kami melalui email cs@traveloka.com atau pesan di aplikasi ya. Terima kasih -NA",2021-09-04 13:32:47,newest,com.traveloka.android
gp:AOqpTOGwy-otPxZve5Gz3QvPm4VhZtX2YdK6AXI1ALaIpf-7FKfBBilgIJePejSyFHJdI59dAlWio0AE5O_vLAU,Septen Sianturi,https://play-lh.googleusercontent.com/a-/AOh14GjHxp2vcvg7onQAOa79JnxrtnG7la8-z6PSYic1qQ,"mantaapp, lumayan.",4,0,3.37.0,2021-09-04 16:56:28,Hai Septen. Terima kasih atas penilaiannya. Traveloka terus berusaha melengkapi dan meningkatkan pelayanan kami untuk pelanggan dan pengguna ya. Terima kasih -RH,2021-09-04 17:04:27,newest,com.traveloka.android
gp:AOqpTOFSDgDLWDhCEwFLkGKRkAN38nhegrwAPa2BhTF31G3TtmCRNVUPo1Gto8aB_5D3k-5ZzRN-fRZb_qOQsYk,apriz cullen,https://play-lh.googleusercontent.com/a-/AOh14Gjw36WbyYrs-92CidONCsteSzBylLG7IHrGv4Jqtgw,sangat membantu,4,0,3.37.0,2021-09-04 18:13:11,"Hi kak Apriz, senang menerima review dari Anda. Kami akan terus meningkatkan pelayanan kami agar dapat terus melayani pelanggan setia Traveloka. Terima kasih :) - BP",2021-09-04 18:34:43,most relevant,com.traveloka.android
gp:AOqpTOFSDgDLWDhCEwFLkGKRkAN38nhegrwAPa2BhTF31G3TtmCRNVUPo1Gto8aB_5D3k-5ZzRN-fRZb_qOQsYk,apriz cullen,https://play-lh.googleusercontent.com/a-/AOh14Gjw36WbyYrs-92CidONCsteSzBylLG7IHrGv4Jqtgw,sangat membantu,4,0,3.37.0,2021-09-04 18:13:11,"Hi kak Apriz, senang menerima review dari Anda. Kami akan terus meningkatkan pelayanan kami agar dapat terus melayani pelanggan setia Traveloka. Terima kasih :) - BP",2021-09-04 18:34:43,newest,com.traveloka.android
gp:AOqpTOGAZISCqvc2Dl359SiVlrcyToBVnGnaSvGwRMa5jfpptfo1MZNivXIhfAO7tTJmYEWWYeVZXlwl_65J7Xo,Wahyu Aja,https://play-lh.googleusercontent.com/a-/AOh14GjsNv2_26yTIeYQ7Kphcayi27RtsDLtcWnZEiZt434,Baik,4,0,3.37.0,2021-09-04 18:29:57,"Hai Kak Wahyu. Terima kasih atas feedback kamu ya. Jika kamu memiliki pertanyaan, jangan sungkan hubungi kami. Dan silakan menghubungi kami dengan mengetuk ikon chat pada bagian kanan atas halaman utama aplikasi Traveloka kamu, melalui email di cs@traveloka.com atau di nomor telepon 08041500308. Terima kasih -MR",2021-09-04 18:31:29,newest,com.traveloka.android
gp:AOqpTOGs4oUoGAsE4c_-TS0naQxDWWVecDLgsKqfS5FoQqiDCQ1MobYBAImJIVisCWGhKlZhXGr7QldXJfZyPuo,Seto Channel,https://play-lh.googleusercontent.com/a-/AOh14GiDnOvy8mK35S1Uk8e5izYjMDqmw5GvlI77aSiUXw,sangat baik,4,0,3.35.0,2021-09-04 18:31:58,"Hai Kak Seto. Terima kasih atas feedback kamu ya. Jika kamu memiliki pertanyaan, jangan sungkan hubungi kami. Dan silakan menghubungi kami dengan mengetuk ikon chat pada bagian kanan atas halaman utama aplikasi Traveloka kamu, melalui email di cs@traveloka.com atau di nomor telepon 08041500308. Terima kasih -MR",2021-09-04 19:00:59,newest,com.traveloka.android
gp:AOqpTOHcQfh_zKMv6iyXPa46LTuzOY1Nix91thwnD3uscX-ye49RUXE9b26ftkhFIhWdMX8BfQK9IKV4Zd9Me9Y,Nisrina Malihah,https://play-lh.googleusercontent.com/a-/AOh14GhA76tLvIEXokTSOSQ9Flfva86Pk1oCYOxYdPp-,kadang suka dlm perbaikan trs error,4,0,3.37.0,2021-09-04 19:30:17,"Hai Kak Nisrina. Terima kasih atas feedback kamu ya. Jika kamu memiliki pertanyaan, jangan sungkan hubungi kami. Dan silakan menghubungi kami dengan mengetuk ikon chat pada bagian kanan atas halaman utama aplikasi Traveloka kamu, melalui email di cs@traveloka.com atau di nomor telepon 08041500308. Terima kasih -MR",2021-09-04 20:01:02,most relevant,com.traveloka.android
gp:AOqpTOHcQfh_zKMv6iyXPa46LTuzOY1Nix91thwnD3uscX-ye49RUXE9b26ftkhFIhWdMX8BfQK9IKV4Zd9Me9Y,Nisrina Malihah,https://play-lh.googleusercontent.com/a-/AOh14GhA76tLvIEXokTSOSQ9Flfva86Pk1oCYOxYdPp-,kadang suka dlm perbaikan trs error,4,0,3.37.0,2021-09-04 19:30:17,"Hai Kak Nisrina. Terima kasih atas feedback kamu ya. Jika kamu memiliki pertanyaan, jangan sungkan hubungi kami. Dan silakan menghubungi kami dengan mengetuk ikon chat pada bagian kanan atas halaman utama aplikasi Traveloka kamu, melalui email di cs@traveloka.com atau di nomor telepon 08041500308. Terima kasih -MR",2021-09-04 20:01:02,newest,com.traveloka.android
gp:AOqpTOGvJZT8OW39ybsT_jnpYzdQCkV39yjhuTInCVptm2ZOxsSRsHg-Qph8B1fgyjPyz5hvkoLAiTfGLNKhLD0,bitun santoso,https://play-lh.googleusercontent.com/a-/AOh14Gi4xNSOFJrbRTB-TD7F6lfKPAKrGF55apFZ8kMl,"Saya sudah mengirimkan data data dan sudah mengisi formulir sejak dari bulan mei 2021 melalui bapak Gusti randa atmaja tim Traveloka eat,tp sampai saat ini belum ada perkembangan,saya wa atau email menanyakan apakah sudah didaftarkan atau belum,tidak pernah direspon.. apakah saya harus daftar ulang lagi sedangkan data data saya sudah saya kirim kan ke tim Traveloka eat atas nama bapak Gusti randa atmaja.. terimakasih",2,18,3.37.0,2021-09-04 20:41:32,"Hai Kak, mohon menghubungi kami melalui alamat email kami di cs@traveloka.com perihal kendala yang kamu alami untuk segera kami bantu menindaklanjuti kendala kamu ya kak. Terima Kasih -AK",2021-09-04 22:08:50,most relevant,com.traveloka.android
gp:AOqpTOGvJZT8OW39ybsT_jnpYzdQCkV39yjhuTInCVptm2ZOxsSRsHg-Qph8B1fgyjPyz5hvkoLAiTfGLNKhLD0,bitun santoso,https://play-lh.googleusercontent.com/a-/AOh14Gi4xNSOFJrbRTB-TD7F6lfKPAKrGF55apFZ8kMl,"Saya sudah mengirimkan data data dan sudah mengisi formulir sejak dari bulan mei 2021 melalui bapak Gusti randa atmaja tim Traveloka eat,tp sampai saat ini belum ada perkembangan,saya wa atau email menanyakan apakah sudah didaftarkan atau belum,tidak pernah direspon.. apakah saya harus daftar ulang lagi sedangkan data data saya sudah saya kirim kan ke tim Traveloka eat atas nama bapak Gusti randa atmaja.. terimakasih",2,18,3.37.0,2021-09-04 20:41:32,"Hai Kak, mohon menghubungi kami melalui alamat email kami di cs@traveloka.com perihal kendala yang kamu alami untuk segera kami bantu menindaklanjuti kendala kamu ya kak. Terima Kasih -AK",2021-09-04 22:08:50,newest,com.traveloka.android
gp:AOqpTOGvH0lM97hXvyZytfOYoq_Mk5LrZQT5eG18-d2rqHrAtbjtbH2WtfNKyxskMPv4dHdccQpXveGiwoMp_II,Rani Novriani,https://play-lh.googleusercontent.com/a/AATXAJzP89ftnoF6cS32xmz0FVBy9NGfJ6i8x0QmphXR=mo,terdapat biaya tambahan.. saat cek in..,2,0,3.36.1,2021-09-04 21:21:15,"Hai Kak Rani, mohon infomasikan kendala kamu mellaui email kami di cs@traveloka.com ya kak. Terima Kasih -AK",2021-09-04 22:06:13,most relevant,com.traveloka.android
gp:AOqpTOGvH0lM97hXvyZytfOYoq_Mk5LrZQT5eG18-d2rqHrAtbjtbH2WtfNKyxskMPv4dHdccQpXveGiwoMp_II,Rani Novriani,https://play-lh.googleusercontent.com/a/AATXAJzP89ftnoF6cS32xmz0FVBy9NGfJ6i8x0QmphXR=mo,terdapat biaya tambahan.. saat cek in..,2,0,3.36.1,2021-09-04 21:21:15,"Hai Kak Rani, mohon infomasikan kendala kamu mellaui email kami di cs@traveloka.com ya kak. Terima Kasih -AK",2021-09-04 22:06:13,newest,com.traveloka.android
gp:AOqpTOGFYD10wHnoi-8SL4HbV1cV0IxbF7R86SQkctAy8SfEC-oI6iWax_HlzY4edOuVHAkdZZsoEY3jcv3CJg8,Heri Sulaeman_fakultas hukum,https://play-lh.googleusercontent.com/a-/AOh14GjaoOcPEnTXoibpjP4Fw2oRtf7oLxq0kJrb5cjAXw,Ga ada promo,2,0,3.34.1,2021-09-04 21:45:03,"Hai kak Heri, untuk promo kamu bisa melakukan pengecekan pada aplikasi Traveloka kamu ya kak untuk promo kita yang sedang berjalan. jika kamu memiliki kendala mohon informasikan lebiih lanjut melalui email kami di cs@traveloka.com. Terima Kasih -AK",2021-09-04 22:03:43,newest,com.traveloka.android
gp:AOqpTOGUPtuFiZXU7DZgT7SCN73R_fDZbG-M1NVOggg21qDB09D_H4yJZpQRpqfmjnP786ySfNj8BTAnH-a0_EI,Natommy LA,https://play-lh.googleusercontent.com/a/AATXAJxES50gUe84WvVpvMKiKfKhRA90TdGn2UBtzz_7=mo,"trima ksih dngan adnya traveloka,beli tiket jdi gmpang dan mudah.",4,0,3.33.1,2021-09-05 05:35:37,"Hai, Kak. Terima kasih telah menggunakan Traveloka sebagai partner perjalanan kamu -SY",2021-09-05 07:33:55,most relevant,com.traveloka.android
gp:AOqpTOGUPtuFiZXU7DZgT7SCN73R_fDZbG-M1NVOggg21qDB09D_H4yJZpQRpqfmjnP786ySfNj8BTAnH-a0_EI,Natommy LA,https://play-lh.googleusercontent.com/a/AATXAJxES50gUe84WvVpvMKiKfKhRA90TdGn2UBtzz_7=mo,"trima ksih dngan adnya traveloka,beli tiket jdi gmpang dan mudah.",4,0,3.33.1,2021-09-05 05:35:37,"Hai, Kak. Terima kasih telah menggunakan Traveloka sebagai partner perjalanan kamu -SY",2021-09-05 07:33:55,newest,com.traveloka.android
gp:AOqpTOGwHTFDl9apr5awlig3dgk9QJaC3UYZgurp8Vt-Rp4j363VqJZUMX3E9kfEAwVBbYDv-2ZZn865CUaC_XA,Rifqi Kurniawan,https://play-lh.googleusercontent.com/a/AATXAJyoka5RF8euYxw-u_hn8Ae_NkfhDFcEVZEdaQ73=mo,B Gemini ngga bunuh yu U UU Hui HH hi BB yu huh yYH GB yYH tt TT m GG HH ses f fff fff fffGibb di fffGibb di dunia fffGibb fff fff fffGibb gGibb BBGn BNN UU H Huh hp BB,2,0,No Reply,2021-09-05 07:51:55,"Hai, Kak Rifqi. Jika ada pertanyaan jangan ragu hubungi kami melalui pesan pada aplikasi kamu atau melalui email ke cs@traveloka.com agar kami dapat membantu kamu lebih lanjut. Terima kasih -SY",2021-09-05 08:07:37,newest,com.traveloka.android
gp:AOqpTOE_OqKGH1djpe1vqdbvPhXAzt6yWaWTe0-XYPGfdXxwRvgt0oSi3REtpAlKCOkZ0viIYVpqYSEis751NWg,Mas Sunardi,https://play-lh.googleusercontent.com/a/AATXAJyFVLmDnUNRaiV7fy4PVoQHJHNDztVHqJuIL5a3=mo,Tingkatkan dalam melayani konsumen dengan setulus hati,4,0,3.37.0,2021-09-05 10:02:05,"Halo, Sunardi. Terima kasih atas masukannya. Hal ini akan menjadi pertimbangan kami untuk meningkatkan pelayanan ke depannya. -SC",2021-09-05 10:32:09,most relevant,com.traveloka.android
gp:AOqpTOE_OqKGH1djpe1vqdbvPhXAzt6yWaWTe0-XYPGfdXxwRvgt0oSi3REtpAlKCOkZ0viIYVpqYSEis751NWg,Mas Sunardi,https://play-lh.googleusercontent.com/a/AATXAJyFVLmDnUNRaiV7fy4PVoQHJHNDztVHqJuIL5a3=mo,Tingkatkan dalam melayani konsumen dengan setulus hati,4,0,3.37.0,2021-09-05 10:02:05,"Halo, Sunardi. Terima kasih atas masukannya. Hal ini akan menjadi pertimbangan kami untuk meningkatkan pelayanan ke depannya. -SC",2021-09-05 10:32:09,newest,com.traveloka.android
gp:AOqpTOHxhLEeLlgBQn6iVjRGRZfJK5ejLrgs8Cu03v54RyppKRN-VwrT2Ky7FcN6LtKm_hO8B6D83AFyO_j-HR8,Liza putri,https://play-lh.googleusercontent.com/a/AATXAJzuCS9EoEAgAQKYtNKxXG4JeAQt0OOIn5YCJOXV=mo,ok,3,0,3.37.0,2021-09-05 16:59:23,"Hai Kak Liza. Terima kasih telah menggunakan Traveloka. Jika memiliki kendala, Anda dapat informasikan kepada kami detail kendala yang Anda alami melalui pesan pada aplikasi Anda atau melalui email ke cs@traveloka.com agar kami dapat membantu Anda lebih lanjut. Terima kasih -IN",2021-09-05 17:02:59,newest,com.traveloka.android
gp:AOqpTOGh3QUKsv2WZnBicVzcHvpQMarVg0qSXAG-vUcZX_PF-DMhsyUQ0pnOm-mSf2QTBeoGjvnffR6dWHrwrkw,Sembiring Charo,https://play-lh.googleusercontent.com/a/AATXAJyBCdOi4giNXoTg2ciKUn3JTIxotbXlWlflvfj3=mo,ok,2,0,3.37.0,2021-09-06 11:15:02,"Hai Kak. Terima kasih telah memercayai Traveloka sebagai mitra perjalanan Anda, kami senang membantu Anda. Jika Anda memiliki pertanyaan lebih lanjut, silakan menghubungi kami kembali melalui email cs@traveloka.com. Anda juga bisa pergi ke Inbox pada Traveloka App, ketuk tab Pesan, dan kirim pesan kepada kami. -HK",2021-09-06 11:35:59,newest,com.traveloka.android
gp:AOqpTOFeJUnkF44TbY2BIoBbLs8vZafKg48SX_poTRJiq2ozaMCrQQj_ch6jZIkNuXdPqgN3b-EFeEiHq3HpHvM,Hardi Dian,https://play-lh.googleusercontent.com/a/AATXAJykNP37zUT4yPafwS00kqZDNX8hFnKJGNdts33M=mo,sangat membantu,4,0,3.31.2,2021-09-06 14:48:28,"Hai, Kak Hardi. Terima kasih atas penilaiannya, kami akan terus meningkatkan kepuasan para pengguna. Terima kasih! -SC",2021-09-06 15:04:03,newest,com.traveloka.android
gp:AOqpTOG7wN_OwPwSo5ZkdsEiQAeQvOJ4PYbbAiLsfTlweOwdqh4AgNcJLNvaQlGIz7jmBuLOHDteVR3lQiLpPiM,Bilter Simanjuntak,https://play-lh.googleusercontent.com/a/AATXAJw9tWXPcRKTiqDufK5J6PxHM4mxrQ5zLzCxKor6=mo,Lancar,4,0,3.37.0,2021-09-06 19:29:30,Kami senang dapat membantu Anda dan berkomitmen untuk melayani Anda dengan lebih baik. Terima kasih atas feedback Anda -BY,2021-09-06 19:30:28,newest,com.traveloka.android
gp:AOqpTOFX9Vg2bGEbcpaerPC_elFy75rdVxlj01BQU5ZPk2OnDK9ht464ApgLGU9AKwEXBHdDOvUx1XvOjJOUFlQ,Michael Chenn,https://play-lh.googleusercontent.com/a-/AOh14GjL0nHVnyUu6-ob4QcUvSXnA1W-6UQz8ZTP6ZtValQ,"sebener jarang pakai traveloka karena selain tidak begitu banyak promo harga yg di tawarkan pun lbh mahal dr aplikasi serupa, sudah begitu pengajuan paylater yg di tawarkan pun tidak pernah di setujui sudah 3 atau 4 kali mencoba selalu di tolak, padahal di aplikasi serupa paylater di berikan dengan mudah. kalo memang tidak ada niat memberikan paylater tidak usah bikin paylater",2,3,3.37.0,2021-09-06 20:37:05,"Halo Michael, mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, mohon bantuannya untuk infokan kendala yang dimaksud beserta alamat email dan nama lengkap yang terdaftar di paylater melalui pesan pada aplikasi Anda atau email ke cs@traveloka.com agar kami cek lebih lanjut. Terima kasih-YS",2021-09-06 21:02:53,most relevant,com.traveloka.android
